"GDF","ET","GDF_prev","DF_prev"
" 1.3879490310"," 0.393065348"," 0.3818577302"," 1.3695524336"
" 2.3966601938"," 0.886483933"," 1.3879490310"," 3.4095801514"
" 2.6605634691"," 1.160605369"," 2.3966601948"," 1.8350368825"
" 2.6905960452"," 1.599199667"," 2.6605634703"," 0.6535724647"
" 2.5161515073"," 1.379902518"," 2.6905960464"," 0.3718868410"
" 2.1947390438"," 2.092618253"," 2.5161515084"," 0.2547847107"
" 1.3675652187"," 1.873321104"," 2.1947390445"," 0.1936576772"
" 1.0666643657"," 1.434726806"," 1.3675652186"," 0.5006852601"
" 0.3695891043"," 0.831659646"," 1.0666643653"," 2.1189503707"
"-0.3223997888"," 0.228592486"," 0.3695891033"," 1.7558084495"
"-0.6653820319","-0.374474674","-0.3223997905"," 0.1885057404"
"-0.7002715784","-0.648596110","-0.6653820339","-0.5603811803"
"-0.7003143908","-0.758244684","-0.7002715805","-0.6258414104"
"-0.7002600766","-0.758244684","-0.7003143929","-0.6258400180"
"-0.7002536867","-0.758244684","-0.7002600787","-0.6258455876"
"-0.7003163078","-0.758244684","-0.7002536887","-0.6259764747"
"-0.7003214197","-0.758244684","-0.7003163099","-0.6257773593"
"-0.7002888312","-0.758244684","-0.7003214218","-0.6257926758"
"-0.7003169468","-0.758244684","-0.7002888333","-0.6258414104"
"-0.6994383342","-0.758244684","-0.7003169489","-0.6257467261"
"-0.5822467493","-0.758244684","-0.6994383363","-0.6242401327"
"-0.0654998547","-0.648596110","-0.5822467512","-0.4074215701"
" 0.6908737697","-0.429298961","-0.0654998562"," 0.6223823610"
" 1.2816848308"," 0.009295337"," 0.6908737689"," 2.1349631472"
" 1.7138983305"," 0.557538210"," 1.2816848307"," 3.2246673939"
" 1.9280242083"," 1.599199667"," 1.7138983308"," 2.4550794343"
" 2.6183900643"," 2.202266827"," 1.9280242088"," 1.6916181022"
" 2.6394767667"," 2.476388263"," 2.6183900655"," 1.2779315041"
" 2.3960212029"," 2.366739689"," 2.6394767679"," 1.1178037397"
" 2.1186991170"," 1.544375380"," 2.3960212038"," 1.1321456178"
" 0.9277477264"," 0.996132508"," 2.1186991177"," 0.8558904139"
" 0.4743836253"," 0.393065348"," 0.9277477259"," 1.0452589004"
" 0.2064547069"," 0.228592486"," 0.4743836243"," 1.2336526962"
"-0.3857621345","-0.155177525"," 0.2064547057"," 1.2408932560"
"-0.6708217621","-0.484123248","-0.3857621362","-0.0220553076"
"-0.7001693399","-0.703420397","-0.6708217641","-0.5728293735"
"-0.7001744518","-0.758244684","-0.7001693419","-0.6262410336"
"-0.7002300440","-0.758244684","-0.7001744539","-0.6262271094"
"-0.7002453798","-0.758244684","-0.7002300461","-0.6260920451"
"-0.7002690225","-0.758244684","-0.7002453819","-0.6258859677"
"-0.7002204591","-0.758244684","-0.7002690245","-0.6258302710"
"-0.7002230151","-0.758244684","-0.7002204612","-0.6261031845"
"-0.7002000114","-0.758244684","-0.7002230172","-0.6260057154"
"-0.6998837109","-0.758244684","-0.7002000135","-0.6260502727"
"-0.6170219164","-0.758244684","-0.6998837130","-0.6252621656"
"-0.3009680313","-0.593771823","-0.6170219184","-0.4772748706"
" 0.6559209630","-0.319650386","-0.3009680330"," 0.0919835089"
" 1.6081453231"," 0.173768199"," 0.6559209622"," 1.9752531074"
" 2.2034932202"," 0.667186784"," 1.6081453233"," 3.9249130695"
" 1.2420034909"," 1.434726806"," 2.2034932210"," 3.8784063971"
" 0.4752143135"," 1.763672529"," 1.2420034907"," 1.9564555003"
" 1.4924879555"," 2.147442540"," 0.4752143126"," 1.3231850027"
" 1.3759360006"," 2.311915402"," 1.4924879556"," 1.6754660843"
" 0.2927184893"," 2.147442540"," 1.3759360005"," 1.3999070881"
" 0.3805158501"," 1.763672529"," 0.2927184882"," 0.8245610687"
" 0.8505576159"," 1.325078231"," 0.3805158491"," 0.6510661171"
"-0.1874193339"," 0.831659646"," 0.8505576153"," 1.5190978414"
"-0.5057135215"," 0.173768199","-0.1874193355"," 0.3837084472"
"-0.6673354273","-0.374474674","-0.5057135233","-0.2490607809"
"-0.7002421848","-0.648596110","-0.6673354293","-0.5613558710"
"-0.7002786073","-0.758244684","-0.7002421869","-0.6260781210"
"-0.7003444234","-0.758244684","-0.7002786094","-0.6260098926"
"-0.7003233367","-0.758244684","-0.7003444255","-0.6259987533"
"-0.7003182248","-0.758244684","-0.7003233388","-0.6258845752"
"-0.7003022500","-0.758244684","-0.7003182268","-0.6259695126"
"-0.7002971381","-0.703420397","-0.7003022521","-0.6258971070"
"-0.7003073619","-0.758244684","-0.7002971401","-0.6259736898"
"-0.6993559043","-0.758244684","-0.7003073640","-0.6259333098"
"-0.5573471877","-0.758244684","-0.6993559064","-0.6241106381"
" 0.1191046397","-0.593771823","-0.5573471896","-0.3794688321"
" 0.8634013346","-0.264826099"," 0.1191046385"," 1.0885630176"
" 1.6412450559"," 0.228592486"," 0.8634013340"," 2.7413600287"
" 2.1914162907"," 0.831659646"," 1.6412450561"," 4.4697651929"
" 1.5565148518"," 1.160605369"," 2.1914162914"," 3.1788569292"
" 1.4310170231"," 1.763672529"," 1.5565148520"," 1.1913232698"
" 2.1204882918"," 1.928145391"," 1.4310170231"," 1.4847051824"
" 0.7648050262"," 2.147442540"," 2.1204882925"," 1.5030850649"
" 0.4290791647"," 2.037793965"," 0.7648050255"," 1.0590438123"
" 1.5935124296"," 1.818496816"," 0.4290791637"," 0.9522455556"
" 0.3819216303"," 1.379902518"," 1.5935124298"," 0.7581428569"
" 0.3662663512"," 0.776835359"," 0.3819216293"," 0.8980805988"
"-0.2483599038"," 0.228592486"," 0.3662663502"," 1.7928466976"
"-0.6266751532","-0.319650386","-0.2483599054"," 0.4165555251"
"-0.7002447408","-0.648596110","-0.6266751552","-0.4861292398"
"-0.7003156688","-0.758244684","-0.7002447429","-0.6261895142"
"-0.7003207807","-0.758244684","-0.7003156709","-0.6260307789"
"-0.7002741344","-0.758244684","-0.7003207828","-0.6258288786"
"-0.7003048060","-0.758244684","-0.7002741365","-0.6258135621"
"-0.7003137518","-0.758244684","-0.7003048080","-0.6259792595"
"-0.7002856362","-0.758244684","-0.7003137539","-0.6260419182"
"-0.7003099179","-0.758244684","-0.7002856383","-0.6260057154"
"-0.7001693399","-0.758244684","-0.7003099200","-0.6259026766"
"-0.6572515106","-0.758244684","-0.7001693419","-0.6256186239"
"-0.4769269778","-0.648596110","-0.6572515126","-0.5529331506"
"-0.0390456281","-0.100353237","-0.4769269796","-0.2376708234"
" 0.5810951191"," 0.667186784","-0.0390456295"," 0.5006852601"
" 0.4043502137"," 1.325078231"," 0.5810951183"," 1.7102764678"
" 1.1041731363"," 1.873321104"," 0.4043502127"," 1.2773745380"
" 1.0779106069"," 2.311915402"," 1.1041731360"," 1.5653260307"
" 1.2012997654"," 2.531212551"," 1.0779106066"," 1.4440466544"
" 0.8392474755"," 2.640861125"," 1.2012997652"," 1.8204165214"
" 0.7647411271"," 2.476388263"," 0.8392474749"," 1.6257568566"
" 0.1959113557"," 2.092618253"," 0.7647411264"," 1.1403608683"
"-0.2504238447"," 1.599199667"," 0.1959113545"," 0.8131432629"
"-0.3468667535"," 0.996132508","-0.2504238463"," 0.1776449007"
"-0.5186083595"," 0.338241061","-0.3468667552","-0.0020880716"
"-0.6805197282","-0.319650386","-0.5186083614","-0.2838850886"
"-0.7002645495","-0.593771823","-0.6805197303","-0.5906689988"
"-0.7002677445","-0.758244684","-0.7002645516","-0.6262285018"
"-0.7003559252","-0.758244684","-0.7002677465","-0.6261741976"
"-0.7003278096","-0.758244684","-0.7003559273","-0.6259528036"
"-0.7003252537","-0.758244684","-0.7003278117","-0.6261129314"
"-0.7002926651","-0.758244684","-0.7003252557","-0.6261017920"
"-0.7003322826","-0.758244684","-0.7002926672","-0.6260836906"
"-0.7003137518","-0.758244684","-0.7003322846","-0.6259834367"
"-0.6978900590","-0.758244684","-0.7003137539","-0.6258428028"
"-0.5551714234","-0.758244684","-0.6978900611","-0.6216822657"
" 0.0405087491","-0.648596110","-0.5551714253","-0.3706757293"
" 0.8933700116","-0.210001812"," 0.0405087477"," 0.9000299802"
" 1.5597098067"," 0.338241061"," 0.8933700111"," 2.7946895363"
" 1.4243715169"," 1.050956795"," 1.5597098069"," 4.2237254019"
" 0.9946500821"," 1.708848242"," 1.4243715169"," 2.9009308269"
" 1.8535178599"," 2.147442540"," 0.9946500817"," 1.9838860826"
" 2.2551236915"," 2.531212551"," 1.8535178603"," 1.9751138659"
" 2.0037446395"," 2.640861125"," 2.2551236923"," 1.5203510152"
" 1.3890353157"," 2.476388263"," 2.0037446401"," 1.1846396762"
" 1.1219370855"," 2.147442540"," 1.3890353156"," 1.4276161534"
" 0.7485107562"," 1.599199667"," 1.1219370853"," 0.9507138987"
" 0.5428195593"," 0.996132508"," 0.7485107555"," 1.6356430055"
"-0.1363128353"," 0.283416773"," 0.5428195585"," 2.0285826150"
"-0.6439847799","-0.374474674","-0.1363128368"," 0.6218532432"
"-0.7002255711","-0.703420397","-0.6439847819","-0.5045606417"
"-0.7002728564","-0.758244684","-0.7002255731","-0.6261644507"
"-0.7002856362","-0.758244684","-0.7002728585","-0.6261950839"
"-0.7002843582","-0.758244684","-0.7002856383","-0.6261352100"
"-0.7002677445","-0.758244684","-0.7002843603","-0.6260976148"
"-0.7002792463","-0.758244684","-0.7002677465","-0.6260363485"
"-0.7002913871","-0.758244684","-0.7002792484","-0.6261755900"
"-0.7003092789","-0.758244684","-0.7002913892","-0.6261185010"
"-0.6994025507","-0.758244684","-0.7003092810","-0.6260001457"
"-0.5957984700","-0.758244684","-0.6994025528","-0.6246007683"
"-0.5177457216","-0.648596110","-0.5957984719","-0.4364798859"
"-0.1246065205","-0.429298961","-0.5177457235","-0.2886193007"
"-0.0366813615","-0.045528950","-0.1246065220"," 0.4075326737"
" 1.7158792025"," 0.667186784","-0.0366813629"," 0.5270019101"
" 2.6548125502"," 1.599199667"," 1.7158792028"," 2.2711413676"
" 2.9545632195"," 2.092618253"," 2.6548125514"," 1.0903731575"
" 0.9735633797"," 2.531212551"," 2.9545632210"," 1.1716902135"
" 0.2936130767"," 2.695685412"," 0.9735633793"," 1.8024543635"
" 0.3555952019"," 2.531212551"," 0.2936130756"," 1.0435880020"
"-0.0537424207"," 2.202266827"," 0.3555952008"," 1.1528926064"
"-0.0776406834"," 1.708848242","-0.0537424221"," 0.5043055400"
" 0.4135516838"," 1.105781082","-0.0776406848"," 0.4573811430"
"-0.2717661434"," 0.393065348"," 0.4135516829"," 1.8374039886"
"-0.6342005500","-0.319650386","-0.2717661451"," 0.3767602947"
"-0.7002766904","-0.648596110","-0.6342005520","-0.4738007943"
"-0.7003233367","-0.758244684","-0.7002766924","-0.6261185010"
"-0.7002901092","-0.758244684","-0.7003233388","-0.6261811597"
"-0.7003348385","-0.758244684","-0.7002901112","-0.6259695126"
"-0.7003341995","-0.758244684","-0.7003348406","-0.6259263477"
"-0.7002971381","-0.758244684","-0.7003342016","-0.6257884986"
"-0.7003623151","-0.758244684","-0.7002971401","-0.6260307789"
"-0.7003303656","-0.758244684","-0.7003623172","-0.6258511573"
"-0.6991309795","-0.758244684","-0.7003303677","-0.6258650814"
"-0.5131258168","-0.758244684","-0.6991309816","-0.6237653191"
" 0.1270920270","-0.648596110","-0.5131258187","-0.2810000040"
" 0.8676825742","-0.264826099"," 0.1270920257"," 1.1147404260"
" 1.5653968265"," 0.557538210"," 0.8676825736"," 2.7576512882"
" 2.1369103600"," 1.325078231"," 1.5653968266"," 4.3554478933"
" 2.5449061015"," 2.037793965"," 2.1369103607"," 3.3462252533"
" 2.7653579900"," 2.586036838"," 2.5449061026","-0.1548778071"
" 2.8107263496"," 2.805333987"," 2.7653579913","-0.1185357667"
" 2.6605634691"," 2.914982561"," 2.8107263510","-0.2068984443"
" 2.3557647711"," 2.805333987"," 2.6605634703","-0.2475430481"
" 1.8857869044"," 2.476388263"," 2.3557647720","-0.3202271290"
" 1.2533775304"," 1.928145391"," 1.8857869049","-0.3476437871"
" 0.5447365323"," 1.325078231"," 1.2533775302"," 2.7058534375"
"-0.1546390966"," 0.557538210"," 0.5447365314"," 2.3335215750"
"-0.6329174561","-0.210001812","-0.1546390981"," 0.7041171416"
"-0.7001431412","-0.648596110","-0.6329174581","-0.4688145550"
"-0.7002274880","-0.758244684","-0.7001431433","-0.6261031845"
"-0.7002792463","-0.758244684","-0.7002274901","-0.6263663510"
"-0.7002581596","-0.758244684","-0.7002792484","-0.6260266016"
"-0.7003156688","-0.758244684","-0.7002581617","-0.6260655892"
"-0.7002837193","-0.758244684","-0.7003156709","-0.6258748283"
"-0.7003099179","-0.758244684","-0.7002837213","-0.6258511573"
"-0.7003073619","-0.758244684","-0.7003099200","-0.6259903988"
"-0.6990900841","-0.758244684","-0.7003073640","-0.6258233090"
"-0.5055377989","-0.758244684","-0.6990900862","-0.6238070916"
" 0.1508624915","-0.648596110","-0.5055378008","-0.2844907892"
" 0.8998238205","-0.155177525"," 0.1508624903"," 1.1651458614"
" 1.5744704984"," 0.447889635"," 0.8998238200"," 2.8325632336"
" 2.1420222879"," 1.160605369"," 1.5744704985"," 4.3711821866"
" 2.5653538129"," 1.818496816"," 2.1420222886"," 3.5791763400"
" 2.7883616653"," 2.366739689"," 2.5653538140","-0.2418759177"
" 2.8183942414"," 2.476388263"," 2.7883616666","-0.3133207489"
" 2.6771772346"," 2.531212551"," 2.8183942428","-0.3180967335"
" 2.3551257801"," 2.586036838"," 2.6771772358","-0.3269942676"
" 1.8781190126"," 2.311915402"," 2.3551257810","-0.3416842494"
" 1.2456457395"," 1.763672529"," 1.8781190131","-0.3648958132"
" 0.5279310695"," 1.050956795"," 1.2456457393"," 1.2489553408"
"-0.1686329991"," 0.338241061"," 0.5279310686"," 2.2849262795"
"-0.6295244140","-0.374474674","-0.1686330006"," 0.6608130245"
"-0.7001782857","-0.703420397","-0.6295244160","-0.4626364081"
"-0.7002511307","-0.758244684","-0.7001782878","-0.6260753361"
"-0.7003258927","-0.758244684","-0.7002511328","-0.6261616659"
"-0.7003169468","-0.758244684","-0.7003258947","-0.6258497649"
"-0.7003310046","-0.758244684","-0.7003169489","-0.6257690048"
"-0.7003373945","-0.758244684","-0.7003310067","-0.6258595118"
"-0.7003322826","-0.758244684","-0.7003373966","-0.6257829289"
"-0.7003770119","-0.758244684","-0.7003322846","-0.6257773593"
"-0.6993373736","-0.758244684","-0.7003770140","-0.6257202702"
"-0.5256736827","-0.758244684","-0.6993373757","-0.6240591187"
" 0.1125230326","-0.648596110","-0.5256736846","-0.3175759702"
" 0.8669796841","-0.155177525"," 0.1125230313"," 1.0694869274"
" 1.5664192120"," 0.557538210"," 0.8669796835"," 2.7341194689"
" 2.1505847670"," 1.270253944"," 1.5664192122"," 1.9439376864"
" 2.5257363720"," 1.982969678"," 2.1505847677","-0.1961350737"
" 2.7576900982"," 2.531212551"," 2.5257363731","-0.2353315656"
" 2.7979465300"," 2.805333987"," 2.7576900995","-0.2757812313"
" 2.6503396134"," 2.969806849"," 2.7979465313","-0.2642798806"
" 2.3276491679"," 2.695685412"," 2.6503396146","-0.2858483942"
" 1.8437412979"," 2.257091114"," 2.3276491688","-0.3055232230"
" 1.2215557795"," 1.654023955"," 1.8437412983","-0.3268271777"
" 0.5165570300"," 0.996132508"," 1.2215557793"," 1.2400578068"
"-0.1649268514"," 0.228592486"," 0.5165570291"," 2.2457994084"
"-0.6309723675","-0.319650386","-0.1649268529"," 0.6656864782"
"-0.7002300440","-0.703420397","-0.6309723695","-0.4682018922"
"-0.7003048060","-0.758244684","-0.7002300461","-0.6258539421"
"-0.7003329216","-0.758244684","-0.7003048080","-0.6257884986"
"-0.7003418674","-0.758244684","-0.7003329236","-0.6257564730"
"-0.7003348385","-0.758244684","-0.7003418695","-0.6258706511"
"-0.7003655101","-0.758244684","-0.7003348406","-0.6257481185"
"-0.7003795679","-0.758244684","-0.7003655122","-0.6257996379"
"-0.7003559252","-0.758244684","-0.7003795700","-0.6257940682"
"-0.6993022291","-0.758244684","-0.7003559273","-0.6255573576"
"-0.6321391651","-0.758244684","-0.6993022312","-0.6240284856"
" 0.0898388528","-0.703420397","-0.6321391671","-0.4991538929"
" 0.8733056948","-0.429298961"," 0.0898388515"," 1.0087776185"
" 1.5741510029"," 0.228592486"," 0.8733056942"," 2.7292460152"
" 2.1390829293"," 0.886483933"," 1.5741510031"," 1.9649770822"
" 2.5417111466"," 1.489551093"," 2.1390829300","-0.2360834699"
" 2.7640800080"," 1.763672529"," 2.5417111477","-0.2436999818"
" 2.8068924037"," 2.257091114"," 2.7640800093","-0.2425860495"
" 2.6535345683"," 2.421563976"," 2.8068924051","-0.2457746807"
" 2.3020895286"," 2.257091114"," 2.6535345695","-0.2317809065"
" 1.8028458751"," 1.379902518"," 2.3020895295","-0.1496562496"
" 1.1954210484"," 1.160605369"," 1.8028458754","-0.1490435868"
" 0.4661406416"," 0.722011071"," 1.1954210482"," 1.2184057482"
"-0.2322381613"," 0.338241061"," 0.4661406407"," 2.0425067685"
"-0.6565173100","-0.374474674","-0.2322381630"," 0.4225150628"
"-0.7002396289","-0.703420397","-0.6565173120","-0.5376736709"
"-0.7003163078","-0.758244684","-0.7002396309","-0.6260307789"
"-0.7002843582","-0.758244684","-0.7003163099","-0.6258720435"
"-0.7003233367","-0.758244684","-0.7002843603","-0.6258038152"
"-0.7003163078","-0.758244684","-0.7003233388","-0.6258024227"
"-0.7003124738","-0.758244684","-0.7003163099","-0.6257884986"
"-0.7003393115","-0.758244684","-0.7003124759","-0.6258288786"
"-0.7003322826","-0.758244684","-0.7003393135","-0.6256617888"
"-0.6999450540","-0.758244684","-0.7003322846","-0.6257411565"
"-0.6530884844","-0.758244684","-0.6999450561","-0.6252008993"
"-0.4176158349","-0.648596110","-0.6530884864","-0.5471114621"
" 0.5462701106","-0.155177525","-0.4176158367","-0.1545714757"
" 1.5506361348"," 0.557538210"," 0.5462701098"," 1.7897833839"
" 2.0879636509"," 1.270253944"," 1.5506361349"," 2.0423675269"
" 2.4905918681"," 1.818496816"," 2.0879636515"," 0.0127829242"
" 2.7225455942"," 2.202266827"," 2.4905918691","-0.0377478285"
" 2.7800547825"," 2.421563976"," 2.7225455955","-0.0542897228"
" 2.6682313608"," 2.202266827"," 2.7800547839","-0.0066691181"
" 2.2835587902"," 2.037793965"," 2.6682313620"," 0.1719359978"
" 1.7943472950"," 1.873321104"," 2.2835587910","-0.0309389175"
" 1.1515862671"," 0.996132508"," 1.7943472954","-0.0478289156"
" 0.4627539894"," 0.776835359"," 1.1515862668"," 1.1686965205"
"-0.2710313038"," 0.228592486"," 0.4627539885"," 1.9923798161"
"-0.6431547306","-0.319650386","-0.2710313055"," 0.3083927014"
"-0.7002556036","-0.648596110","-0.6431547326","-0.5131184263"
"-0.7002901092","-0.758244684","-0.7002556057","-0.6258441952"
"-0.7003303656","-0.758244684","-0.7002901112","-0.6258038152"
"-0.7003067229","-0.758244684","-0.7003303677","-0.6256910295"
"-0.7003207807","-0.758244684","-0.7003067250","-0.6258205241"
"-0.7003207807","-0.758244684","-0.7003207828","-0.6257717896"
"-0.7003105569","-0.758244684","-0.7003207828","-0.6257871062"
"-0.7003035280","-0.758244684","-0.7003105589","-0.6257174854"
"-0.6999361082","-0.758244684","-0.7003035300","-0.6257926758"
"-0.6679756963","-0.758244684","-0.6999361102","-0.6253902678"
"-0.4342040408","-0.593771823","-0.6679756983","-0.5696699830"
"-0.0407709038","-0.210001812","-0.4342040426","-0.1715728671"
" 1.3235387401"," 0.283416773","-0.0407709052"," 0.4867611067"
" 1.9586957754"," 0.776835359"," 1.3235387400"," 1.6414911499"
" 2.3685445907"," 1.434726806"," 1.9586957759"," 0.2187211533"
" 1.5308913135"," 1.654023955"," 2.3685445916"," 0.1379610635"
" 2.6356428208"," 2.037793965"," 1.5308913136"," 0.1071886844"
" 2.4733391116"," 2.476388263"," 2.6356428220"," 0.1020367477"
" 2.1345460934"," 2.366739689"," 2.4733391126"," 0.1099735151"
" 1.6629707493"," 1.928145391"," 2.1345460941"," 0.1314167114"
" 1.0220627952"," 1.544375380"," 1.6629707495"," 0.1172140749"
" 0.1391050574"," 0.941308220"," 1.0220627948"," 1.0022332663"
"-0.2566731765"," 0.338241061"," 0.1391050562"," 1.1670952429"
"-0.6415016609","-0.264826099","-0.2566731781"," 0.3411005378"
"-0.7001770078","-0.648596110","-0.6415016629","-0.5098768834"
"-0.7002460188","-0.758244684","-0.7001770098","-0.6259291325"
"-0.7002977771","-0.758244684","-0.7002460209","-0.6260196395"
"-0.7002926651","-0.758244684","-0.7002977791","-0.6258817904"
"-0.7002837193","-0.758244684","-0.7002926672","-0.6258873601"
"-0.7003233367","-0.758244684","-0.7002837213","-0.6258873601"
"-0.7003163078","-0.758244684","-0.7003233388","-0.6257578654"
"-0.7003233367","-0.758244684","-0.7003163099","-0.6258052076"
"-0.6994760347","-0.758244684","-0.7003233388","-0.6257982455"
